,Customer ID,Count_x,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Count_y,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Satisfaction Score,Count,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Churn Category
85,7356-AYNJP,,,,,,,,,,,,,,,,,3.0,1.0,,No,0.0,32.0,None,Yes,25.21,,Yes,Fiber Optic,26.0,No,No,,Yes,,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.2,3183.4,0.0,0.0,806.72,3990.12,Attitude
86,7892-POOKP,,,,,,,,,,,,,,,,,3.0,1.0,Q3,Yes,1.0,72.0,,Yes,22.78,,No,None,,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.35,1354.4,,,1640.16,2994.5600000000004,No Churn
87,8050-XGRVL,,,,,,,,,,,,,,,,,,1.0,Q3,,1.0,66.0,,,25.83,Yes,Yes,Fiber Optic,24.0,No,Yes,,No,No,Yes,,Yes,One Year,No,Bank Withdrawal,95.3,6273.4,0.0,0.0,1704.78,7978.1799999999985,No Churn
88,8755-OGKNA,,Female,78.0,No,Yes,No,,0.0,,,,Indian Wells,92210.0,"33.537646, -116.291089",33.537646,,3.0,1.0,Q3,No,0.0,1.0,Offer E,Yes,24.75,No,Yes,Fiber Optic,,No,,No,No,No,No,,No,Month-to-Month,Yes,,71.15,71.15,0.0,20.0,24.75,115.9,Competitor
89,1818-ESQMW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Churn
90,9133-AYJZG,1.0,Male,32.0,No,No,No,No,0.0,,United States,California,Alviso,95002.0,"37.449537, -121.994813",37.449537,-121.994813,1.0,1.0,Q3,No,0.0,7.0,Offer E,Yes,9.25,Yes,Yes,Fiber Optic,29.0,No,No,Yes,No,,Yes,Yes,Yes,,Yes,Bank Withdrawal,98.05,713.0,0.0,0.0,64.75,,Competitor
91,7814-LEEVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Churn
92,6022-UGGSO,1.0,Male,69.0,No,Yes,Yes,No,0.0,1.0,United States,California,Pine Valley,91962.0,"32.800671, -116.483363",32.800671,-116.48336299999998,3.0,1.0,Q3,Yes,7.0,69.0,None,No,0.0,No,Yes,,13.0,No,No,Yes,No,No,No,No,Yes,One Year,Yes,,29.8,2134.3,,0.0,0.0,2134.3,No Churn
93,7446-YPODE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Churn
94,8399-YNDCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Churn
95,5196-WPYOW,,,,,,,,,,,,,,,,,,1.0,Q3,No,0.0,4.0,Offer E,Yes,43.77,,Yes,DSL,,No,No,,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,44.8,,0.0,0.0,175.08,351.28,No Churn
96,0856-NAOES,1.0,Male,76.0,No,Yes,Yes,No,0.0,1.0,United States,California,Hilmar,95324.0,"37.394536, -120.890747",37.394535999999995,-120.89074699999999,4.0,1.0,Q3,Yes,10.0,60.0,Offer B,Yes,17.05,No,Yes,,21.0,No,Yes,Yes,No,Yes,,,Yes,One Year,Yes,Bank Withdrawal,97.95,,0.0,0.0,1023.0,6890.0,No Churn
97,2999-AANRQ,1.0,Female,54.0,No,No,No,,0.0,1.0,United States,California,Hilmar,,"37.394536, -120.890747",,-120.89074699999999,3.0,1.0,Q3,No,,,None,,9.52,,Yes,Fiber Optic,4.0,No,,Yes,Yes,,Yes,,Yes,Month-to-Month,Yes,Bank Withdrawal,94.2,999.9,0.0,0.0,104.72,1104.62,No Churn
98,7714-YXSMB,,,,,,,,,,,,,,,,,,1.0,Q3,No,0.0,1.0,Offer E,No,0.0,No,Yes,Cable,19.0,No,Yes,No,Yes,,No,No,No,Month-to-Month,No,Credit Card,33.6,33.6,0.0,50.0,0.0,83.6,No Churn
99,3541-ZNUHK,,,,,,,,,1.0,United States,California,Caruthers,,"36.5276, -119.865999",36.5276,,5.0,1.0,Q3,No,0.0,20.0,None,Yes,22.75,Yes,Yes,Cable,11.0,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,68.9,,0.0,0.0,455.0,1825.35,No Churn
100,7089-IVVAZ,1.0,Female,56.0,No,No,No,No,0.0,,United States,California,Ballico,,,37.4695,-120.672724,4.0,1.0,Q3,,0.0,46.0,Offer B,Yes,46.83,Yes,Yes,DSL,2.0,Yes,No,,No,Yes,Yes,Yes,Yes,Two Year,No,Mailed Check,,3593.8,0.0,0.0,2154.18,,No Churn
101,7817-BOQPW,,,,,,,,,,,,,,,,,5.0,,Q3,,0.0,1.0,None,Yes,29.19,No,No,None,0.0,,No,No,No,No,No,No,No,,No,Credit Card,20.3,20.3,,0.0,29.19,49.49,No Churn
102,8496-EJAUI,1.0,Female,57.0,No,No,No,No,0.0,1.0,United States,California,Compton,90221.0,"33.885811, -118.206459",33.885811,,,1.0,Q3,No,0.0,1.0,Offer E,Yes,15.92,No,Yes,Fiber Optic,11.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.3,,0.0,0.0,15.92,,Dissatisfaction
103,8059-UDZFY,,Female,55.0,No,No,Yes,,0.0,1.0,,California,Wishon,93669.0,"37.287758, -119.548156",37.287758000000004,-119.548156,4.0,1.0,Q3,Yes,1.0,4.0,None,No,,No,Yes,DSL,29.0,No,No,,No,,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,25.15,99.95,0.0,,0.0,99.95,No Churn
104,9643-YBLUR,1.0,Male,63.0,No,No,,No,0.0,1.0,,California,San Martin,95046.0,,37.084697,-121.606417,3.0,1.0,Q3,Yes,1.0,25.0,None,,,No,Yes,,4.0,No,No,No,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,90.4,2178.6,0.0,,881.7500000000001,,Competitor
105,4829-ZLJTK,1.0,Male,61.0,No,No,Yes,,0.0,1.0,United States,California,North Palm Springs,92258.0,"33.906496, -116.569499",,-116.569499,2.0,1.0,,Yes,1.0,7.0,None,Yes,5.13,No,,,4.0,No,No,Yes,,,No,No,Yes,Month-to-Month,No,Bank Withdrawal,48.7,340.25,0.0,0.0,35.91,,Other
106,6176-YJWAS,1.0,Male,28.0,,No,No,No,0.0,1.0,,California,Ivanhoe,93235.0,,36.385818,-119.22424299999999,1.0,1.0,Q3,No,,1.0,Offer E,Yes,10.98,No,,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,,20.2,,0.0,0.0,10.98,,Price
107,7480-QNVZJ,1.0,Female,38.0,No,No,Yes,,3.0,1.0,United States,California,,90717.0,"33.794209, -118.317354",33.794209,-118.31735400000001,2.0,1.0,Q3,Yes,5.0,4.0,None,Yes,42.71,No,Yes,DSL,,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,,Credit Card,56.5,,0.0,0.0,170.84,405.94,Dissatisfaction
108,9441-QHEVC,,Female,62.0,,No,No,,0.0,1.0,,California,,95305.0,"37.818589, -120.256995",,-120.25699499999999,1.0,1.0,Q3,,,7.0,,Yes,46.79,Yes,Yes,Fiber Optic,25.0,No,No,No,No,No,No,No,Yes,Month-to-Month,,Bank Withdrawal,74.9,,0.0,0.0,327.53,868.68,Competitor
109,8751-EDEKA,1.0,Female,20.0,Yes,No,No,,0.0,1.0,United States,California,Los Angeles,90026.0,"34.078991, -118.263804",,-118.26380400000001,4.0,1.0,Q3,,0.0,1.0,None,Yes,10.05,,Yes,Fiber Optic,51.0,No,No,No,No,,No,No,No,Month-to-Month,,Bank Withdrawal,70.25,70.25,0.0,10.0,10.05,90.3,No Churn
110,4530-NDRKU,1.0,Male,58.0,,No,No,No,0.0,1.0,United States,,Clearlake Oaks,95423.0,"39.07116, -122.598542",39.07116,,2.0,1.0,Q3,No,0.0,2.0,None,Yes,11.75,No,Yes,Fiber Optic,4.0,,,No,No,No,No,No,Yes,Month-to-Month,Yes,,67.75,116.65,0.0,0.0,23.5,140.15,Other
111,7392-YYPYJ,1.0,,39.0,No,No,No,No,0.0,1.0,United States,California,San Diego,92139.0,,32.677716,-117.04766599999999,5.0,1.0,Q3,No,0.0,43.0,Offer B,,19.66,Yes,Yes,Fiber Optic,,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.35,3161.4,0.0,,845.38,,No Churn
112,3096-WPXBT,1.0,Female,26.0,Yes,No,Yes,No,0.0,,United States,California,Corona Del Mar,92625.0,"33.600987, -117.862734",33.600986999999996,-117.862734,5.0,,Q3,Yes,5.0,60.0,None,Yes,14.0,No,Yes,Cable,42.0,No,Yes,Yes,Yes,Yes,Yes,,Yes,Two Year,Yes,Bank Withdrawal,80.6,4946.7,0.0,0.0,840.0,5786.7,No Churn
113,1725-IQNIY,1.0,Male,42.0,No,,Yes,Yes,,,United States,California,Northridge,91324.0,"34.238208, -118.55029",34.238208,-118.55028999999999,,1.0,Q3,Yes,2.0,72.0,Offer A,Yes,11.66,Yes,Yes,Fiber Optic,28.0,No,Yes,Yes,Yes,Yes,,Yes,Yes,Two Year,Yes,Bank Withdrawal,112.25,8041.65,0.0,0.0,,8881.17,No Churn
114,6173-ITPWD,1.0,Female,40.0,No,No,No,No,,1.0,United States,,Harbor City,90710.0,"33.798266, -118.300237",33.798266,-118.30023700000001,,1.0,,,0.0,41.0,Offer B,Yes,36.47,Yes,Yes,DSL,8.0,No,Yes,No,No,No,No,No,Yes,One Year,Yes,,56.3,,0.0,0.0,1495.27,3859.27,No Churn
115,1730-ZMAME,1.0,Female,60.0,No,No,Yes,No,,1.0,United States,California,Los Angeles,90003.0,"33.964131, -118.272783",33.964131,-118.272783,,1.0,Q3,Yes,,,Offer B,Yes,16.39,Yes,Yes,Fiber Optic,14.0,Yes,Yes,No,,Yes,No,No,Yes,,Yes,Bank Withdrawal,94.75,5597.65,0.0,0.0,967.01,6564.66,No Churn
116,4654-ULTTN,,Female,38.0,No,,No,No,,1.0,,California,Biola,93606.0,,,-120.01951100000001,3.0,1.0,Q3,No,0.0,7.0,None,Yes,15.84,No,Yes,,14.0,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,61.4,438.9,,0.0,110.88,549.78,No Churn
117,4137-JOPHL,1.0,Female,61.0,No,No,Yes,,0.0,1.0,United States,California,Cathedral City,92234.0,"33.829583, -116.474131",33.829583,,,1.0,Q3,Yes,,64.0,Offer B,Yes,49.26,Yes,Yes,Fiber Optic,18.0,No,,,Yes,Yes,,,Yes,Two Year,Yes,Bank Withdrawal,105.4,6794.75,32.24,0.0,3152.64,9915.15,No Churn
118,8221-EQDGL,1.0,Female,42.0,No,,Yes,Yes,2.0,,United States,California,Escondido,92029.0,"33.079834, -117.134275",33.079834000000005,-117.134275,4.0,1.0,Q3,Yes,9.0,45.0,None,Yes,21.73,No,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,20.0,886.4,0.0,0.0,977.85,1864.25,No Churn
119,4635-EJYPD,1.0,Female,,No,No,No,,0.0,1.0,United States,California,Sacramento,95835.0,"38.685069, -121.543709",38.685069,-121.543709,3.0,1.0,Q3,No,0.0,23.0,Offer D,Yes,,,Yes,DSL,3.0,No,No,No,Yes,Yes,Yes,Yes,,,,Credit Card,73.75,1756.6,0.0,,805.69,2562.29,No Churn
120,5012-YSPJJ,,Male,71.0,No,Yes,Yes,Yes,1.0,1.0,United States,California,Colusa,95932.0,"39.273096, -122.050763",,,3.0,1.0,Q3,Yes,1.0,58.0,Offer B,Yes,18.43,Yes,Yes,Fiber Optic,10.0,Yes,Yes,No,Yes,No,No,No,No,One Year,Yes,Bank Withdrawal,89.85,,0.0,130.0,1068.94,6324.690000000001,No Churn
121,5143-WMWOG,1.0,,23.0,Yes,No,Yes,No,0.0,1.0,,California,Oak Park,,"34.19225, -118.776874",34.19225,,3.0,1.0,Q3,Yes,1.0,20.0,None,Yes,,,No,None,0.0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.35,393.15,0.0,0.0,559.2,952.35,No Churn
122,8201-AAXCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Churn
123,6198-PNNSZ,1.0,Female,64.0,,No,,No,0.0,1.0,United States,California,Pasadena,91104.0,,34.165383,-118.123752,,1.0,Q3,No,,11.0,None,Yes,2.95,No,Yes,DSL,21.0,No,,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,51.1,531.15,,0.0,32.45,,No Churn
124,6140-QNRQQ,1.0,Male,21.0,Yes,No,,No,0.0,1.0,United States,California,Orange,92868.0,"33.787796, -117.875928",33.787796,,3.0,1.0,,No,0.0,16.0,None,Yes,38.32,No,Yes,Fiber Optic,82.0,No,No,No,Yes,No,,No,Yes,Month-to-Month,Yes,Credit Card,74.55,1170.5,0.0,0.0,613.12,1783.62,No Churn
125,9927-DSWDF,,,,,,,,,1.0,United States,California,,92036.0,,32.980678000000005,-116.262854,1.0,1.0,,Yes,1.0,5.0,None,Yes,11.54,Yes,Yes,Fiber Optic,,No,,No,,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.15,385.0,0.0,0.0,57.7,,Competitor
126,6583-KQJLK,1.0,Female,37.0,No,No,No,No,0.0,1.0,,,,92501.0,"33.994676, -117.372498",33.994676,-117.372498,5.0,1.0,Q3,No,0.0,3.0,None,Yes,,No,,Cable,13.0,No,,No,No,No,No,No,No,,No,Credit Card,44.75,148.05,0.0,10.0,104.67,262.72,No Churn
127,6064-PUPMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Competitor
128,7825-ECJRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Churn
129,8713-IGZSO,,,,,,,,,,,,,,,,,5.0,1.0,Q3,Yes,1.0,,,Yes,25.54,Yes,No,None,0.0,No,No,No,No,,No,,No,,Yes,Credit Card,25.6,,0.0,0.0,587.42,1102.17,No Churn
130,5451-YHYPW,1.0,Male,,No,Yes,Yes,No,0.0,,United States,California,Albion,95410.0,"39.225694, -123.717354",39.225694,-123.717354,,1.0,Q3,Yes,6.0,23.0,None,Yes,46.82,No,Yes,Fiber Optic,11.0,No,No,No,No,,Yes,No,No,One Year,Yes,Bank Withdrawal,90.45,2117.25,0.0,30.0,1076.86,3224.11,No Churn
131,1090-ESELR,1.0,Female,74.0,No,Yes,Yes,No,0.0,1.0,United States,California,Glencoe,95232.0,"38.358464, -120.579304",,-120.57930400000001,2.0,1.0,Q3,Yes,1.0,3.0,Offer E,,3.29,,Yes,Fiber Optic,9.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,,Bank Withdrawal,80.4,224.05,0.0,0.0,9.87,,Attitude
132,5882-CMAZQ,,,,,,,,,,,,,,,,,1.0,1.0,Q3,Yes,1.0,,None,Yes,27.82,No,Yes,DSL,,No,No,No,No,No,,Yes,Yes,One Year,No,Credit Card,53.65,696.35,0.0,0.0,333.8400000000001,1030.19,Competitor
133,1356-MKYSK,1.0,Male,43.0,No,,No,,0.0,1.0,United States,California,,95620.0,"38.392821, -121.799917",38.392821000000005,-121.799917,1.0,1.0,Q3,No,0.0,4.0,None,Yes,13.02,No,Yes,,,No,No,No,No,,No,No,Yes,Month-to-Month,,Bank Withdrawal,70.2,237.95,0.0,0.0,52.08,290.03,Competitor
134,2933-FILNV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Churn
135,4566-NECEV,,Female,,No,No,No,,,1.0,United States,California,Stonyford,95979.0,"39.288127, -122.415841",39.288127,-122.41584099999999,3.0,1.0,Q3,,0.0,41.0,None,Yes,37.46,No,No,None,0.0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,19.75,806.95,,0.0,1535.86,,No Churn
136,5986-WWXDV,1.0,Female,29.0,,No,Yes,,2.0,,United States,California,,94925.0,"37.924014, -122.511694",37.924014,-122.51169399999999,3.0,1.0,,Yes,8.0,43.0,None,Yes,5.25,Yes,Yes,Fiber Optic,59.0,No,No,Yes,No,Yes,Yes,Yes,Yes,,Yes,Bank Withdrawal,99.3,4209.95,0.0,0.0,225.75,4435.7,No Churn
137,3620-EHIMZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Churn
138,7534-BFESC,1.0,Female,48.0,No,,No,No,0.0,1.0,United States,,Green Valley Lake,92341.0,"34.244411, -117.072654",34.244411,,5.0,1.0,Q3,No,0.0,,None,Yes,,Yes,Yes,Fiber Optic,4.0,No,Yes,,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,104.15,2494.65,0.0,40.0,930.96,3465.61,No Churn
139,4816-LXZYW,1.0,Male,66.0,No,Yes,No,No,0.0,1.0,,California,Palmdale,93591.0,"34.598221, -117.79593",34.598221,-117.79593,3.0,1.0,,No,0.0,2.0,None,No,0.0,No,Yes,DSL,6.0,No,No,No,No,,No,No,Yes,Month-to-Month,,Credit Card,24.45,47.5,0.0,0.0,0.0,47.5,Competitor
140,4940-KHCWD,,,,,,,,,,,,,,,,,,1.0,Q3,No,0.0,22.0,Offer D,Yes,5.28,Yes,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,,Credit Card,26.25,605.9,0.0,0.0,116.16,722.06,No Churn
141,0430-IHCDJ,,Male,48.0,,No,,Yes,2.0,1.0,United States,California,,92587.0,"33.69887, -117.25071",33.69887,,5.0,1.0,Q3,Yes,6.0,67.0,None,Yes,5.48,No,No,None,0.0,,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.4,1284.2,0.0,0.0,367.16,1651.36,No Churn
142,2239-CFOUJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Competitor
143,3359-DSRKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Churn
144,2400-XIWIO,1.0,Male,38.0,No,,Yes,No,0.0,1.0,United States,California,Tarzana,91356.0,"34.157137, -118.548511",34.157137,-118.548511,2.0,1.0,Q3,Yes,1.0,70.0,None,Yes,39.63,No,Yes,Fiber Optic,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,109.5,7534.65,0.0,0.0,2774.100000000001,,Price
145,2040-OBMLJ,1.0,Female,,No,,No,,0.0,1.0,United States,,San Jose,,"37.233226, -121.78809",37.233226,,3.0,1.0,Q3,No,0.0,38.0,None,Yes,46.18,Yes,,None,0.0,No,No,,No,No,No,No,No,,Yes,Bank Withdrawal,24.25,914.4,35.61,0.0,1754.84,2633.63,No Churn
146,5073-WXOYN,1.0,Female,36.0,No,No,No,No,0.0,1.0,United States,California,,96010.0,,40.775271999999994,-123.28741399999998,4.0,1.0,Q3,No,0.0,54.0,,Yes,34.27,No,Yes,,20.0,,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,,100.05,5299.65,,0.0,1850.58,,No Churn
147,3978-YNKDD,1.0,Male,55.0,No,No,No,No,0.0,1.0,United States,,Middletown,95461.0,,38.787446,-122.58675,5.0,1.0,Q3,No,0.0,1.0,None,Yes,42.19,No,Yes,Cable,29.0,No,No,No,,,Yes,Yes,Yes,Month-to-Month,Yes,,62.8,62.8,0.0,0.0,42.19,104.99,No Churn
148,0322-YINQP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Churn
149,9866-OCCKE,,Male,72.0,No,Yes,No,No,0.0,1.0,United States,California,Montrose,91020.0,,34.2112,-118.230625,4.0,,Q3,No,0.0,57.0,Offer B,Yes,9.1,Yes,Yes,DSL,,No,Yes,Yes,No,Yes,Yes,No,Yes,,Yes,Bank Withdrawal,79.75,4438.2,0.0,0.0,518.6999999999998,4956.9,No Churn
150,6365-MTGZX,1.0,Male,71.0,No,,No,No,0.0,1.0,United States,California,,91913.0,"32.64164, -116.985026",32.64164,-116.985026,4.0,1.0,Q3,No,0.0,1.0,Offer E,Yes,,No,Yes,DSL,21.0,No,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,46.3,46.3,0.0,0.0,11.51,57.81,No Churn
151,4274-DRSQT,1.0,,75.0,No,Yes,Yes,No,0.0,1.0,United States,California,Chula Vista,91913.0,"32.64164, -116.985026",32.64164,-116.985026,4.0,1.0,Q3,Yes,1.0,,None,Yes,26.82,Yes,,Cable,18.0,Yes,Yes,Yes,Yes,No,No,,Yes,One Year,Yes,Credit Card,68.45,4014.0,0.0,0.0,1501.92,5515.92,No Churn
152,2504-DSHIH,,,,,,,,,1.0,United States,California,Fullerton,92835.0,"33.902211, -117.914922",33.902211,-117.914922,,1.0,Q3,,,7.0,None,Yes,11.01,,Yes,Cable,,No,Yes,No,No,No,No,No,Yes,Two Year,Yes,Credit Card,51.3,,0.0,0.0,77.07,,No Churn
153,5876-HZVZM,1.0,,26.0,Yes,No,No,,0.0,1.0,United States,California,Weaverville,96093.0,"40.759401, -122.939337",,-122.93933700000001,,1.0,Q3,No,0.0,5.0,None,Yes,,No,,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,,20.05,95.55,0.0,0.0,110.8,206.35,No Churn
154,2294-DMMUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Competitor
155,6195-MELTI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dissatisfaction
156,1429-UYJSV,,,,,,,,,,,,,,,,,1.0,,,No,,,Offer E,Yes,5.33,No,Yes,,52.0,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,55.1,113.35,0.0,0.0,10.66,124.01,Competitor
157,9283-LZQOH,1.0,Female,34.0,No,No,Yes,No,0.0,1.0,United States,California,Wilseyville,95257.0,"38.392686, -120.415951",38.392686,-120.415951,3.0,,Q3,Yes,,,None,Yes,29.49,No,Yes,DSL,2.0,No,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,43.8,592.65,0.0,,383.37,976.02,No Churn
158,7162-WPHPM,1.0,Female,39.0,No,No,No,No,,1.0,United States,California,,93518.0,,35.358953,,3.0,1.0,Q3,No,0.0,1.0,Offer E,Yes,9.05,No,Yes,Fiber Optic,21.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,,Bank Withdrawal,75.7,,,0.0,9.05,84.75,Attitude
159,7890-VYYWG,,Male,42.0,No,No,No,No,0.0,1.0,United States,California,Smith River,95567.0,"41.950683, -124.097094",41.950683000000005,-124.097094,1.0,1.0,Q3,No,0.0,,None,No,0.0,No,Yes,DSL,30.0,,No,No,No,No,Yes,,Yes,Month-to-Month,,Credit Card,33.9,298.45,0.0,0.0,0.0,298.45,Attitude
160,2662-NNTDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Churn
161,6789-HJBWG,1.0,Female,62.0,No,,Yes,,0.0,,,California,San Diego,92109.0,"32.787836, -117.232374",,-117.232376,3.0,1.0,,Yes,1.0,6.0,None,Yes,31.7,No,No,None,0.0,No,No,No,No,No,No,No,No,,No,Bank Withdrawal,,,0.0,,190.2,336.5,Competitor
162,4086-YQSNZ,1.0,,77.0,No,Yes,No,No,0.0,1.0,United States,California,Madera,93637.0,,36.902954,-120.194274,3.0,1.0,Q3,No,0.0,57.0,None,Yes,2.21,,Yes,Fiber Optic,11.0,Yes,No,No,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,,5625.55,0.0,0.0,125.97,5751.52,No Churn
163,9863-JZAIC,1.0,Male,55.0,No,,Yes,No,0.0,1.0,,California,,93727.0,"36.751489, -119.68072",,-119.68072,,1.0,Q3,,8.0,72.0,None,Yes,5.32,,Yes,DSL,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Two Year,Yes,Credit Card,92.0,6782.15,0.0,10.0,383.04,7175.19,No Churn
164,4003-OCTMP,1.0,Female,28.0,Yes,No,No,No,0.0,1.0,United States,California,Fresno,93704.0,"36.799648, -119.801247",36.799648,-119.801247,3.0,1.0,Q3,No,0.0,67.0,,Yes,35.99,,,DSL,73.0,Yes,Yes,No,Yes,No,No,No,Yes,One Year,,Credit Card,60.5,3870.0,,0.0,2411.33,6281.33,No Churn
165,8473-VUVJN,1.0,Female,79.0,No,Yes,No,No,0.0,1.0,United States,California,San Diego,92109.0,"32.787836, -117.232367",32.787836,-117.232376,3.0,1.0,Q3,No,0.0,5.0,None,No,0.0,No,Yes,DSL,15.0,,No,No,No,Yes,,No,Yes,Month-to-Month,No,Bank Withdrawal,45.7,198.0,0.0,0.0,0.0,198.0,Competitor
166,9103-CXVOK,1.0,Female,71.0,No,Yes,No,No,,1.0,United States,California,,90723.0,"33.897122, -118.164432",,-118.164432,2.0,1.0,,No,0.0,1.0,None,Yes,42.5,No,Yes,Fiber Optic,8.0,No,No,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.0,85.0,0.0,0.0,,127.5,Dissatisfaction
167,5146-YYFRZ,1.0,,71.0,No,Yes,,No,0.0,1.0,United States,California,Tarzana,91356.0,"34.157137, -118.548511",34.157137,-118.548511,4.0,1.0,Q3,No,0.0,48.0,None,Yes,5.87,Yes,Yes,Fiber Optic,,No,Yes,,No,Yes,Yes,No,Yes,One Year,,Bank Withdrawal,99.0,4744.35,0.0,0.0,,5026.1100000000015,No Churn
168,3675-EQOZA,,,,,,,,,,,,,,,,,1.0,1.0,Q3,No,0.0,4.0,Offer E,Yes,12.43,No,No,None,0.0,No,No,,No,No,No,No,,Month-to-Month,No,Credit Card,20.35,76.35,0.0,0.0,49.72,126.07,Price
169,8234-GSZYK,,Male,28.0,Yes,No,No,Yes,3.0,1.0,United States,California,,91344.0,"34.291273, -118.505104",34.291273,-118.505104,5.0,1.0,Q3,,0.0,8.0,None,Yes,,No,No,None,0.0,No,No,No,No,No,,No,No,,,Bank Withdrawal,19.45,,0.0,0.0,15.6,174.79999999999995,No Churn
170,0743-HNPFG,1.0,Male,25.0,Yes,No,,No,0.0,1.0,United States,California,Oakland,94611.0,"37.828416, -122.216005",37.828416,-122.21600500000001,4.0,1.0,Q3,No,0.0,63.0,Offer B,Yes,22.73,Yes,,Fiber Optic,73.0,No,,No,,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,105.4,6713.2,0.0,130.0,1431.99,8275.19,No Churn
171,6551-VLJMV,,,,,,,,,,,,,,,,,,1.0,Q3,Yes,10.0,24.0,Offer C,Yes,,No,Yes,,30.0,Yes,No,No,Yes,Yes,Yes,Yes,Yes,,,Bank Withdrawal,74.4,1712.9,0.0,0.0,,2501.54,No Churn
172,6953-PBDIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Competitor
173,8361-LTMKD,1.0,Female,,No,No,No,No,0.0,1.0,United States,California,Caliente,93518.0,,35.358953,-118.527064,3.0,1.0,Q3,No,0.0,,None,,,No,Yes,,9.0,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,56.7,1652.95,0.0,0.0,680.6700000000002,2333.62,No Churn
