Customer ID,Count,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents
0508-OOLTO,1.0,Female,69.0,No,Yes,Yes,No,0.0
1024-GUALD,,Male,79.0,No,,Yes,No,
5039-LZRQT,1.0,Male,71.0,No,Yes,No,No,0.0
8250-ZNGGW,1.0,Female,,No,Yes,No,No,0.0
7216-KAOID,1.0,Female,65.0,No,Yes,Yes,No,0.0
2996-XAUVF,,,72.0,No,,Yes,No,0.0
1955-IBMMB,1.0,Male,77.0,No,Yes,,No,0.0
9356-AXGMP,1.0,Male,71.0,No,Yes,Yes,No,0.0
9796-MVYXX,1.0,Female,73.0,No,,No,No,0.0
8590-YFFQO,,,80.0,No,,No,No,0.0
6923-AQONU,1.0,Male,79.0,No,Yes,No,No,0.0
1063-DHQJF,1.0,,65.0,No,,Yes,No,0.0
2823-LKABH,1.0,,73.0,No,Yes,No,,
4826-XTSOH,1.0,Female,71.0,No,Yes,Yes,No,0.0
5204-HMGYF,1.0,Male,66.0,No,Yes,Yes,No,0.0
9819-FBNSV,,Male,66.0,No,,Yes,,0.0
7295-JOMMD,,Female,68.0,No,Yes,No,No,0.0
1704-NRWYE,1.0,Male,,No,Yes,No,No,0.0
7026-YMSBE,1.0,Female,69.0,No,Yes,Yes,No,
2925-MXLSX,1.0,Male,79.0,No,Yes,Yes,No,0.0
0564-JJHGS,1.0,,67.0,,Yes,No,No,0.0
7369-TRPFD,1.0,Male,68.0,No,Yes,,No,0.0
9026-LHEVG,1.0,Male,79.0,No,Yes,Yes,No,0.0
3486-NPGST,,Female,,,Yes,,No,0.0
3207-OYBWH,1.0,Male,73.0,No,Yes,Yes,No,0.0
7449-HVPIV,1.0,Male,71.0,No,Yes,Yes,Yes,1.0
8280-MQRQN,1.0,,67.0,No,Yes,,No,0.0
6656-JWRQX,1.0,,,No,Yes,,No,0.0
9305-CDSKC,1.0,,,,,Yes,Yes,
4565-EVZMJ,1.0,Female,79.0,,,No,No,0.0
5519-NPHVG,1.0,Female,69.0,No,Yes,No,No,0.0
4456-RHSNB,1.0,Female,72.0,No,Yes,No,No,0.0
4488-PSYCG,,Female,69.0,,Yes,Yes,No,0.0
5981-ZVXOT,1.0,Female,70.0,No,Yes,,No,0.0
4094-NSEDU,1.0,Male,78.0,,,Yes,No,
1098-KFQEC,1.0,Female,73.0,No,Yes,No,No,
6702-OHFWR,1.0,Female,76.0,No,Yes,Yes,No,0.0
1409-PHXTF,1.0,,78.0,No,Yes,Yes,No,0.0
0486-LGCCH,1.0,,74.0,No,Yes,No,No,0.0
7563-BIUPC,1.0,Male,79.0,No,Yes,,No,0.0
3992-YWPKO,1.0,Female,76.0,,,No,No,0.0
0374-AACSZ,1.0,Female,78.0,No,,No,,0.0
9741-YLNTD,1.0,,66.0,No,Yes,Yes,,0.0
3131-NWVFJ,1.0,,71.0,No,Yes,No,,0.0
3230-IUALN,1.0,Male,77.0,No,Yes,,Yes,1.0
5989-PGKJB,1.0,,74.0,No,Yes,No,No,0.0
6344-SFJVH,1.0,Male,73.0,No,Yes,Yes,No,0.0
6516-NKQBO,1.0,Female,,No,Yes,Yes,No,0.0
4130-MZLCC,1.0,Male,78.0,,,Yes,No,0.0
7971-HLVXI,1.0,Female,,No,Yes,Yes,No,
7493-TPUWZ,,Male,77.0,No,Yes,Yes,No,0.0
2346-DJQTB,1.0,Male,77.0,No,Yes,Yes,Yes,1.0
9025-ZRPVR,1.0,Female,80.0,No,Yes,No,No,0.0
4390-KYULV,1.0,Male,80.0,No,Yes,,Yes,1.0
0487-VVUVK,1.0,Male,80.0,No,Yes,Yes,No,0.0
7089-RKVSZ,1.0,Male,74.0,No,Yes,No,No,0.0
1964-SVLEA,1.0,Female,76.0,No,Yes,Yes,No,0.0
0019-EFAEP,1.0,,68.0,No,Yes,Yes,No,0.0
6016-LVTJQ,,,71.0,No,,No,No,0.0
3757-NJYBX,,Female,69.0,No,,No,,0.0
4020-KIUDI,1.0,Male,73.0,No,Yes,Yes,Yes,3.0
9508-ILZDG,,Female,74.0,,Yes,Yes,No,0.0
9548-LIGTA,1.0,,72.0,,Yes,No,No,0.0
5232-NXPAY,1.0,Female,70.0,No,,No,,0.0
2716-GFZOR,1.0,Male,,No,Yes,No,No,0.0
2348-KCJLT,1.0,Female,74.0,No,Yes,No,No,0.0
9548-LERKT,1.0,Female,65.0,No,Yes,,,0.0
3399-BMLVW,1.0,,72.0,No,Yes,Yes,Yes,1.0
4385-ZKVNW,1.0,Male,76.0,No,Yes,,No,0.0
4584-LBNMK,1.0,Male,75.0,No,Yes,Yes,No,
2636-ALXXZ,1.0,Male,70.0,No,Yes,Yes,No,
8464-EETCQ,1.0,Male,66.0,No,Yes,No,No,0.0
2274-XUATA,1.0,,68.0,No,Yes,Yes,No,0.0
4919-MOAVT,1.0,Female,69.0,,Yes,Yes,No,0.0
9220-ZNKJI,1.0,Male,75.0,No,Yes,Yes,No,0.0
2108-GLPQB,1.0,Female,74.0,No,,No,No,0.0
8089-UZWLX,1.0,Female,72.0,No,Yes,Yes,No,0.0
0601-WZHJF,1.0,Male,,No,Yes,No,No,0.0
7471-MQPOS,1.0,Male,70.0,No,Yes,Yes,Yes,3.0
9185-TQCVP,,Male,65.0,No,Yes,No,No,0.0
4396-KLSEH,1.0,Female,66.0,No,Yes,No,No,0.0
3108-PCCGG,,Female,70.0,No,Yes,No,No,0.0
5099-BAILX,1.0,Male,,No,Yes,No,No,0.0
2929-ERCFZ,1.0,Female,,No,Yes,No,No,0.0
6260-XLACS,1.0,Female,67.0,No,Yes,No,,0.0
5173-WXOQV,1.0,,77.0,,Yes,No,No,0.0
2320-SLKMB,,Female,73.0,No,Yes,Yes,,0.0
8727-JQFHV,1.0,Female,66.0,No,Yes,Yes,Yes,1.0
1024-VRZHF,1.0,Male,80.0,,Yes,Yes,No,0.0
7786-WBJYI,1.0,Female,80.0,,Yes,No,No,
9732-KPKBW,1.0,Male,69.0,No,Yes,Yes,No,0.0
5307-UVGNB,1.0,Female,73.0,No,Yes,No,No,0.0
4097-YODCF,1.0,Female,67.0,No,Yes,,No,0.0
6804-GDMOI,1.0,Female,69.0,No,Yes,Yes,No,0.0
1251-KRREG,1.0,Female,80.0,No,Yes,Yes,,0.0
8512-WIWYV,1.0,Male,68.0,,Yes,No,No,0.0
9200-NLNPD,1.0,Female,71.0,No,Yes,,No,0.0
8133-ANHHJ,1.0,Male,74.0,No,Yes,Yes,No,0.0
0916-KNFAJ,1.0,Female,69.0,No,Yes,,No,0.0
1346-UFHAX,1.0,Male,70.0,No,,No,No,0.0
3398-FSHON,1.0,Female,,No,Yes,Yes,No,0.0
8097-OMULG,1.0,Male,,No,Yes,Yes,Yes,1.0
2661-GKBTK,1.0,Female,65.0,No,Yes,Yes,No,0.0
8749-TZYEC,1.0,,67.0,No,,Yes,,
3859-CVCET,1.0,Female,72.0,No,Yes,Yes,No,
7096-ZNBZI,1.0,Male,68.0,No,Yes,No,No,
2886-KEFUM,1.0,Female,77.0,,Yes,Yes,Yes,2.0
7137-RYLPP,1.0,Male,71.0,No,Yes,Yes,No,0.0
8347-GDTMP,1.0,Male,77.0,No,Yes,Yes,No,0.0
5451-YHYPW,1.0,Male,,No,Yes,Yes,No,0.0
9544-PYPSJ,1.0,Female,67.0,No,Yes,Yes,No,0.0
3946-MHCZW,1.0,Female,67.0,No,Yes,No,No,0.0
8481-YYXWG,,Female,66.0,No,Yes,No,No,
3317-VLGQT,1.0,Male,75.0,No,Yes,Yes,No,0.0
7975-JMZNT,,Female,78.0,,Yes,Yes,No,0.0
8455-HIRAQ,1.0,Male,75.0,No,Yes,Yes,No,0.0
5673-TIYIB,1.0,Female,71.0,No,Yes,No,,0.0
9769-TSBZE,1.0,Male,66.0,No,Yes,Yes,No,
4238-JSSWH,1.0,Male,79.0,No,,No,No,0.0
3070-FNFZQ,1.0,Female,69.0,No,Yes,No,No,
2466-FCCPT,1.0,Male,70.0,No,Yes,Yes,,
1843-TLSGD,,Male,69.0,No,Yes,No,,0.0
8919-FYFQZ,1.0,,68.0,No,Yes,Yes,No,0.0
4482-FTFFX,1.0,Female,66.0,No,Yes,Yes,No,0.0
7580-UGXNC,1.0,Female,67.0,,Yes,No,No,0.0
5494-WOZRZ,,Male,69.0,No,,No,No,0.0
1866-RZZQS,1.0,Female,73.0,No,Yes,Yes,No,0.0
2040-VZIKE,1.0,Female,74.0,No,Yes,No,No,0.0
2180-DXNEG,1.0,Female,70.0,No,Yes,Yes,No,0.0
5968-HYJRZ,1.0,Female,73.0,No,Yes,Yes,,0.0
2039-JONDJ,1.0,,79.0,No,,Yes,No,0.0
3466-RITXD,1.0,,,No,Yes,No,No,0.0
9992-UJOEL,,,74.0,No,Yes,Yes,Yes,3.0
2344-JMOGN,1.0,Male,68.0,No,,Yes,No,0.0
4817-KEQSP,1.0,Male,75.0,No,Yes,Yes,No,0.0
1960-UYCNN,1.0,Male,,No,,No,No,0.0
7641-EUYET,1.0,Male,75.0,No,Yes,No,No,0.0
0123-CRBRT,1.0,Female,78.0,,Yes,Yes,No,0.0
2792-VPPET,1.0,,75.0,No,Yes,No,No,0.0
9546-CQJSU,1.0,Female,66.0,No,Yes,No,No,0.0
9513-DXHDA,1.0,Female,67.0,No,Yes,,No,0.0
7758-UJWYS,1.0,Male,67.0,No,Yes,Yes,Yes,2.0
0595-ITUDF,1.0,Male,79.0,No,Yes,,No,0.0
6161-ERDGD,1.0,Female,70.0,No,Yes,Yes,No,0.0
3058-WQDRE,1.0,Male,72.0,No,Yes,No,Yes,1.0
4967-WPNCF,1.0,Male,71.0,,Yes,,No,0.0
5948-UJZLF,1.0,Female,68.0,,Yes,Yes,No,0.0
3088-LHEFH,,,74.0,,Yes,,No,0.0
1785-BPHTP,1.0,Male,69.0,No,,No,No,0.0
2833-SLKDQ,1.0,,76.0,No,Yes,No,No,0.0
1754-GKYPY,1.0,Male,80.0,No,Yes,Yes,Yes,2.0
9668-PUGNU,1.0,Male,75.0,,Yes,,No,0.0
7504-UWHNB,1.0,Female,70.0,,,,No,0.0
4915-BFSXL,1.0,Female,76.0,No,,No,No,
0060-FUALY,1.0,Male,67.0,No,Yes,No,,0.0
7330-WZLNC,1.0,Male,77.0,No,Yes,Yes,No,
4039-HEUNW,1.0,Female,79.0,No,Yes,No,No,0.0
8993-PHFWD,1.0,Female,79.0,No,Yes,Yes,No,0.0
8065-BVEPF,1.0,Female,66.0,No,Yes,No,,0.0
6075-QMNRR,1.0,Male,65.0,No,Yes,Yes,No,0.0
0067-DKWBL,1.0,Female,73.0,No,Yes,Yes,No,0.0
2969-QWUBZ,1.0,Male,69.0,No,,No,No,0.0
9700-ZCLOT,1.0,Female,78.0,,Yes,Yes,No,0.0
3249-ZPQRG,1.0,Female,78.0,No,Yes,No,No,0.0
5146-YYFRZ,1.0,,71.0,No,Yes,,No,0.0
6035-RIIOM,1.0,Male,72.0,No,Yes,No,No,0.0
5360-LJCNJ,1.0,Female,70.0,No,Yes,Yes,No,0.0
8148-WOCMK,1.0,Male,74.0,No,Yes,No,No,0.0
6233-HXJMX,1.0,Male,75.0,No,Yes,No,No,0.0
4636-QRJKY,1.0,Female,65.0,No,Yes,No,No,0.0
4184-VODJZ,1.0,Male,76.0,No,,Yes,No,0.0
8265-HKSOW,,,73.0,No,Yes,No,No,0.0
2860-RANUS,1.0,Female,67.0,,Yes,No,,0.0
2154-KVJFF,,Male,66.0,No,Yes,No,No,0.0
4825-XJGDM,1.0,Male,76.0,No,Yes,No,No,
8012-SOUDQ,1.0,Male,76.0,No,Yes,Yes,No,0.0
7145-FEJWU,1.0,Male,77.0,No,Yes,Yes,No,
4690-PKDQG,,Female,71.0,No,Yes,Yes,No,0.0
9644-UMGQA,1.0,Male,,No,,Yes,No,
3453-RTHJQ,1.0,Male,,No,Yes,Yes,No,0.0
4902-OHLSK,1.0,Male,71.0,No,,,,0.0
5619-PTMIK,1.0,Male,72.0,No,Yes,No,No,0.0
8173-RXAYP,1.0,Male,70.0,No,Yes,No,No,0.0
1307-ATKGB,1.0,Female,73.0,No,Yes,,No,
9419-IPPBE,1.0,Male,78.0,No,Yes,No,No,0.0
3552-CTCYF,1.0,Female,74.0,No,,Yes,No,0.0
4328-VUFWD,1.0,Female,73.0,No,Yes,Yes,No,0.0
8180-AKMJV,1.0,Male,,No,Yes,Yes,No,0.0
8409-WQJUX,1.0,Male,73.0,No,Yes,Yes,No,0.0
1732-VHUBQ,1.0,,79.0,No,Yes,Yes,No,0.0
4062-HBMOS,1.0,Female,72.0,No,,No,No,0.0
0916-QOFDP,1.0,Female,75.0,,Yes,Yes,No,0.0
5442-UTCVD,1.0,Female,,,Yes,No,No,0.0
1729-VLAZJ,1.0,Male,66.0,No,Yes,No,No,0.0
3027-YNWZU,1.0,,78.0,No,Yes,Yes,No,0.0
5940-AHUHD,1.0,Male,73.0,,Yes,,No,0.0
5734-EJKXG,1.0,Female,79.0,,Yes,,Yes,3.0
5906-CVLHP,1.0,Female,69.0,No,Yes,No,No,
0730-KOAVE,,,,No,Yes,Yes,No,0.0
5999-LCXAO,1.0,,70.0,No,Yes,,No,0.0
9851-KIELU,1.0,Male,69.0,,Yes,Yes,No,0.0
0369-ZGOVK,1.0,Female,75.0,No,Yes,,No,0.0
4908-XAXAY,1.0,Male,75.0,,Yes,No,No,
4597-ELFTS,1.0,Female,67.0,No,Yes,Yes,No,0.0
4203-QGNZA,1.0,Male,65.0,No,Yes,Yes,No,0.0
3508-VLHCZ,1.0,Female,67.0,No,Yes,Yes,,0.0
3374-PZLXD,1.0,Female,,No,Yes,Yes,No,0.0
7277-KAMWT,1.0,Male,72.0,No,Yes,,Yes,1.0
2055-SIFSS,,,77.0,No,,No,No,0.0
3315-TOTBP,1.0,Male,72.0,No,Yes,No,No,0.0
0577-WHMEV,1.0,,79.0,No,Yes,Yes,No,0.0
5922-ABDVO,1.0,Female,72.0,No,Yes,No,No,0.0
9891-NQDBD,1.0,Female,,No,Yes,No,No,0.0
5977-CKHON,1.0,Female,,No,,No,No,0.0
8853-TZDGH,,Male,66.0,,Yes,Yes,No,0.0
0074-HDKDG,1.0,Male,77.0,No,Yes,Yes,No,
7526-IVLYU,1.0,Male,68.0,No,Yes,Yes,No,0.0
7693-LCKZL,1.0,Female,65.0,No,,Yes,No,0.0
2434-EEVDB,1.0,Male,73.0,No,Yes,Yes,No,0.0
6712-OAWRH,1.0,,69.0,No,Yes,No,No,0.0
1357-BIJKI,1.0,,67.0,No,,Yes,,0.0
3583-KRKMD,1.0,,,No,Yes,No,No,0.0
8734-FNWVH,1.0,Female,80.0,No,Yes,No,,1.0
5371-VYLSX,1.0,Female,67.0,No,Yes,No,,0.0
1852-XEMDW,,Female,,No,Yes,Yes,No,0.0
9805-FILKB,1.0,Male,73.0,No,,Yes,Yes,2.0
0297-RBCSG,1.0,Female,79.0,No,Yes,No,No,
4007-NHVHI,1.0,Male,73.0,No,Yes,Yes,No,0.0
8397-MVTAZ,1.0,,65.0,,Yes,No,No,0.0
2809-ZMYOQ,1.0,Female,79.0,No,,Yes,No,0.0
8053-WWDRO,1.0,Male,65.0,No,,Yes,No,0.0
9184-GALIL,1.0,Male,75.0,No,Yes,No,No,0.0
1936-UAFEH,1.0,Female,70.0,No,Yes,Yes,No,
1273-MTETI,1.0,Female,76.0,No,Yes,Yes,Yes,3.0
0080-OROZO,1.0,Female,,No,Yes,No,No,0.0
0620-XEFWH,1.0,,69.0,No,Yes,Yes,,0.0
9495-SKLKD,1.0,Male,76.0,No,Yes,No,No,0.0
0524-IAVZO,1.0,Female,78.0,No,Yes,Yes,Yes,
5928-QLDHB,1.0,Male,68.0,No,Yes,No,No,0.0
3705-PSNGL,1.0,Female,65.0,No,Yes,No,No,0.0
7036-TYDEC,1.0,Male,,No,Yes,,No,
1089-HDMKP,1.0,Male,67.0,No,Yes,Yes,No,0.0
7742-MYPGI,1.0,Female,73.0,,,No,Yes,2.0
0607-DAAHE,,Male,72.0,No,Yes,Yes,,0.0
6869-FGJJC,,,71.0,No,Yes,No,No,0.0
0670-ANMUU,1.0,Male,78.0,No,Yes,No,No,0.0
0508-SQWPL,1.0,Female,,No,Yes,Yes,No,0.0
4213-HKBJO,1.0,,78.0,No,Yes,No,,
5129-HHMZC,,Male,76.0,No,Yes,No,,2.0
8065-QBYTO,1.0,Male,72.0,No,Yes,Yes,No,0.0
1324-NLTJE,1.0,Male,73.0,No,Yes,,No,0.0
4057-FKCZK,1.0,Female,75.0,,Yes,Yes,No,0.0
1735-XMJVH,1.0,Male,76.0,No,Yes,Yes,No,0.0
1092-WPIVQ,1.0,Male,68.0,No,Yes,,No,
0679-IDSTG,1.0,Male,66.0,No,Yes,No,No,0.0
3644-QXEHN,1.0,Female,70.0,No,Yes,No,,0.0
5944-UGLLK,1.0,Female,65.0,No,Yes,Yes,Yes,
0257-KXZGU,1.0,Male,,No,Yes,Yes,Yes,1.0
2675-OTVVJ,1.0,Female,68.0,No,Yes,Yes,No,
3424-NMNBO,1.0,Female,76.0,No,Yes,No,No,0.0
5130-YPIRV,1.0,Male,65.0,No,Yes,No,No,0.0
8048-DSDFQ,,Male,76.0,No,Yes,No,No,0.0
1985-MBRYP,1.0,Male,79.0,,Yes,No,No,0.0
2276-YDAVZ,1.0,Male,69.0,No,Yes,No,No,
5788-YPOEG,1.0,,78.0,No,Yes,Yes,No,0.0
8802-UNOJF,1.0,,,No,Yes,No,No,0.0
3191-CSNMG,1.0,Female,,No,,Yes,,2.0
6402-SSEJG,1.0,Male,71.0,No,,Yes,No,0.0
2429-AYKKO,1.0,Male,68.0,No,,No,,0.0
2900-PHPLN,1.0,Male,71.0,No,Yes,Yes,No,0.0
1818-ESQMW,1.0,,,,Yes,,No,0.0
1131-ALZWV,1.0,Female,78.0,No,Yes,,No,0.0
1104-TNLZA,1.0,Female,70.0,No,Yes,No,,0.0
7973-DZRKH,1.0,Female,65.0,No,,No,No,0.0
7781-HVGMK,1.0,Female,68.0,No,Yes,No,No,0.0
2983-ZANRP,1.0,Female,73.0,No,,No,No,0.0
6680-NENYN,1.0,Male,68.0,No,,No,No,0.0
6016-NXBNJ,1.0,,65.0,No,,Yes,No,0.0
4803-AXVYP,1.0,Male,68.0,No,Yes,Yes,No,0.0
8225-BTJAU,1.0,Male,,,,Yes,No,0.0
6121-TNHBO,,Male,,No,,Yes,No,0.0
2664-XJZNO,1.0,Female,67.0,No,,Yes,Yes,1.0
6559-PDZLR,1.0,Female,,No,Yes,No,No,0.0
7175-NTIXE,1.0,Female,67.0,No,Yes,No,No,0.0
4815-YOSUK,1.0,Male,78.0,No,Yes,Yes,Yes,1.0
9588-OZDMQ,1.0,Female,76.0,No,,Yes,No,0.0
5339-PXDVH,1.0,Female,79.0,No,Yes,Yes,No,
3847-BAERP,1.0,Male,67.0,No,Yes,No,No,
6260-ONULR,1.0,Male,74.0,No,Yes,No,No,0.0
3669-WHAFY,1.0,Male,69.0,,Yes,Yes,No,
0871-URUWO,1.0,Male,65.0,No,,,No,0.0
1731-TVIUK,1.0,Female,80.0,No,Yes,No,No,0.0
8246-SHFGA,1.0,Male,,,Yes,No,No,0.0
6141-OOXUQ,1.0,Female,74.0,No,,No,,0.0
7446-YPODE,1.0,Male,71.0,No,Yes,Yes,No,0.0
6365-MTGZX,1.0,Male,71.0,No,,No,No,0.0
2254-DLXRI,1.0,Male,71.0,No,Yes,No,No,0.0
5505-OVWQW,1.0,,67.0,No,Yes,Yes,No,0.0
4913-EHYUI,1.0,Male,80.0,,,Yes,No,0.0
4538-WNTMJ,1.0,Male,75.0,,Yes,Yes,No,0.0
7191-ADRGF,1.0,Female,67.0,,,Yes,Yes,2.0
3995-WFCSM,1.0,Female,68.0,No,Yes,No,No,0.0
2740-JFBOK,1.0,Female,74.0,No,Yes,Yes,No,0.0
9840-DVNDC,1.0,Female,80.0,No,Yes,No,No,0.0
3755-JBMNH,1.0,,66.0,No,Yes,,No,0.0
5692-FPTAH,1.0,,,No,Yes,No,,0.0
5567-WSELE,1.0,Female,73.0,No,,Yes,No,0.0
6067-NGCEU,,Male,74.0,No,Yes,Yes,,0.0
4686-UXDML,1.0,Female,69.0,No,,Yes,,1.0
4568-TTZRT,1.0,Male,71.0,No,Yes,No,No,
7054-LGEQW,,Female,65.0,No,Yes,No,No,
1699-UOTXU,1.0,Female,73.0,No,Yes,Yes,No,0.0
1045-LTCYT,1.0,Male,72.0,No,Yes,Yes,Yes,1.0
4054-CUMIA,1.0,Female,71.0,No,Yes,No,No,0.0
3769-MHZNV,1.0,Male,,No,Yes,,Yes,2.0
8034-RYTVV,1.0,Male,76.0,No,Yes,Yes,No,0.0
7028-DVOIQ,1.0,Female,67.0,No,Yes,Yes,,0.0
8164-OCKUJ,1.0,,70.0,No,Yes,Yes,No,0.0
1755-RMCXH,1.0,Male,79.0,No,Yes,Yes,No,
5469-NUJUR,1.0,Male,79.0,No,Yes,Yes,No,0.0
2239-JALAW,1.0,Female,,,Yes,Yes,No,0.0
4369-NYSCF,1.0,Female,70.0,No,Yes,No,No,0.0
1222-KJNZD,1.0,Male,79.0,No,,Yes,No,0.0
2208-UGTGR,1.0,Female,72.0,No,Yes,No,No,0.0
9314-QDMDW,1.0,,76.0,No,Yes,,No,0.0
9758-MFWGD,1.0,Male,70.0,,Yes,,No,0.0
2097-YVPKN,1.0,Male,70.0,No,Yes,Yes,Yes,
0562-HKHML,,Male,77.0,No,Yes,Yes,No,
4116-TZAQJ,1.0,Female,71.0,,,Yes,No,0.0
0970-QXPXW,1.0,Male,80.0,,Yes,Yes,No,0.0
8486-AYEQH,,Male,75.0,No,Yes,No,No,0.0
5227-JSCFE,,Female,72.0,No,Yes,,No,0.0
1981-INRFU,1.0,Male,,No,Yes,Yes,No,0.0
6425-YQLLO,1.0,Male,73.0,No,Yes,No,No,0.0
8809-XKHMD,1.0,Female,79.0,No,Yes,Yes,Yes,1.0
2150-UWTFY,1.0,Male,72.0,No,,Yes,No,0.0
0323-XWWTN,1.0,,78.0,No,Yes,Yes,No,0.0
5214-CHIWJ,1.0,Male,,,Yes,No,No,0.0
6532-YLWSI,1.0,,77.0,No,Yes,No,No,0.0
3070-DVEYC,1.0,Male,69.0,No,Yes,Yes,No,0.0
7010-ZMVBF,1.0,,71.0,No,Yes,Yes,No,0.0
6418-HNFED,1.0,Female,65.0,No,Yes,No,No,0.0
6114-TCFID,1.0,Female,80.0,,Yes,,No,0.0
3896-RCYYE,1.0,Male,71.0,No,Yes,No,No,0.0
5781-RFZRP,1.0,Male,79.0,No,Yes,No,No,0.0
8676-OOQEJ,1.0,Male,78.0,No,Yes,No,No,0.0
0862-PRCBS,1.0,Female,80.0,No,Yes,No,,0.0
9514-JDSKI,1.0,Male,67.0,No,Yes,No,No,0.0
2882-WDTBA,1.0,Female,74.0,No,Yes,,Yes,1.0
1986-PHGZF,1.0,Male,73.0,No,Yes,Yes,No,0.0
7932-WPTDS,1.0,Female,80.0,No,Yes,Yes,No,0.0
9940-RHLFB,1.0,Female,80.0,No,Yes,No,No,0.0
9258-CNWAC,1.0,Male,79.0,No,Yes,Yes,No,0.0
7064-FRRSW,1.0,Female,68.0,No,Yes,No,No,0.0
0376-OIWME,1.0,Female,73.0,No,Yes,No,No,0.0
8896-BQTTI,1.0,,,,Yes,No,No,0.0
0835-DUUIQ,1.0,Female,77.0,No,,No,No,0.0
5349-AZPEW,,Female,73.0,,Yes,No,No,
5423-BHIXO,1.0,Male,74.0,No,Yes,No,No,0.0
2821-WARNZ,1.0,Female,78.0,No,Yes,No,No,
6158-HDPXZ,1.0,Male,76.0,No,Yes,Yes,,0.0
0058-EVZWM,1.0,Male,66.0,No,Yes,,Yes,2.0
5141-ZUVBH,1.0,Male,65.0,No,,Yes,No,0.0
2157-MXBJS,1.0,Female,65.0,No,Yes,No,No,0.0
8800-ZKRFW,1.0,Female,76.0,No,Yes,Yes,Yes,1.0
7672-VFMXZ,1.0,Male,,No,Yes,Yes,No,
9530-EHPOH,1.0,Male,76.0,No,Yes,No,No,0.0
3956-MGXOG,1.0,Female,79.0,No,,,No,0.0
3295-YVUSR,1.0,Female,,No,Yes,Yes,No,0.0
0856-NAOES,1.0,Male,76.0,No,Yes,Yes,No,0.0
4560-WQAQW,1.0,Male,73.0,No,Yes,,No,0.0
9838-BFCQT,1.0,Female,79.0,No,Yes,,,0.0
8577-QSOCG,1.0,Male,74.0,No,Yes,,No,0.0
7853-GVUDZ,1.0,Female,,No,Yes,Yes,No,0.0
0709-TVGUR,1.0,,,No,Yes,Yes,No,0.0
5057-RKGLH,1.0,Female,70.0,,Yes,Yes,No,
2003-CKLOR,,Female,80.0,No,Yes,No,No,0.0
4846-WHAFZ,1.0,,80.0,No,Yes,No,No,0.0
8519-QJGJD,1.0,Male,80.0,,Yes,No,No,0.0
8708-XPXHZ,1.0,Male,73.0,No,Yes,Yes,No,0.0
5696-JVVQY,1.0,Female,,No,,,No,0.0
4106-HADHQ,1.0,Female,74.0,No,Yes,,No,0.0
0277-ORXQS,1.0,Male,69.0,No,Yes,Yes,No,0.0
4840-ORQXB,1.0,Male,,No,Yes,No,No,0.0
6227-HWPWX,1.0,Male,73.0,No,,No,No,0.0
7353-YOWFP,1.0,Female,66.0,No,Yes,No,No,0.0
1352-HNSAW,1.0,,68.0,No,Yes,Yes,No,0.0
8498-XXGWA,1.0,Male,75.0,No,Yes,,,0.0
5208-HFSBT,1.0,Male,72.0,No,Yes,No,No,0.0
8679-LZBMD,,,69.0,No,Yes,No,No,0.0
2073-QBVBI,1.0,Male,,No,Yes,No,No,0.0
9364-YKUVW,1.0,Male,68.0,No,,No,No,0.0
7446-SFAOA,1.0,,66.0,No,Yes,Yes,No,0.0
9637-EIHEQ,1.0,Male,79.0,No,Yes,No,No,
3370-HXOPH,,Male,67.0,No,,No,No,0.0
2105-PHWON,1.0,Male,77.0,No,Yes,Yes,Yes,1.0
8417-FMLZI,,Female,,,Yes,Yes,Yes,1.0
6637-KYRCV,1.0,Female,68.0,No,Yes,Yes,No,0.0
4315-MURBD,1.0,,,No,Yes,No,No,0.0
6738-ISCBM,1.0,Male,77.0,No,Yes,Yes,No,
4091-TVOCN,1.0,Female,73.0,No,Yes,No,No,0.0
4307-KWMXE,1.0,Male,67.0,,Yes,No,No,0.0
9374-YOLBJ,1.0,Male,73.0,,Yes,Yes,No,0.0
1265-XTECC,1.0,Female,65.0,No,Yes,Yes,,0.0
9779-DPNEJ,1.0,Female,65.0,No,Yes,No,,0.0
7395-XWZOY,1.0,Male,72.0,No,Yes,Yes,No,0.0
3007-FDPEA,1.0,Male,78.0,No,Yes,No,No,0.0
1810-BOHSY,1.0,,72.0,No,Yes,Yes,No,0.0
6103-BOCOU,1.0,Female,70.0,No,Yes,Yes,No,0.0
0076-LVEPS,1.0,Male,77.0,No,Yes,Yes,No,0.0
2541-YGPKE,1.0,Male,65.0,No,Yes,Yes,No,0.0
6424-ELEYH,,Male,79.0,No,Yes,Yes,,0.0
9572-MTILT,,Female,71.0,,Yes,No,No,0.0
4707-MAXGU,,Male,70.0,No,Yes,No,No,0.0
1085-LDWAM,,Male,73.0,No,Yes,,No,0.0
6505-OZNPG,1.0,,65.0,No,,Yes,Yes,1.0
5447-WZAFP,1.0,Male,79.0,No,Yes,Yes,No,
7317-GGVPB,1.0,Female,69.0,No,Yes,Yes,No,0.0
6967-PEJLL,1.0,Male,66.0,No,Yes,No,No,0.0
2665-NPTGL,1.0,Female,76.0,No,Yes,Yes,,0.0
2969-WGHQO,1.0,Male,78.0,,,No,No,0.0
3955-JBZZM,1.0,Male,73.0,No,Yes,Yes,No,0.0
6746-WAUWT,1.0,,65.0,No,,No,,0.0
