Customer ID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude
1452-UZOSF,1.0,United States,California,San Diego,92109.0,"32.787836, -117.232370",32.787836,-117.232376
0118-JPNOY,1.0,United States,California,San Diego,92126.0,,32.886925,-117.152162
8593-WHYHV,,United States,California,San Diego,92126.0,"32.886925, -117.152162",32.886925,
7874-ECPQJ,1.0,United States,California,San Diego,,"32.886925, -117.152162",32.886925,-117.152162
6349-JDHQP,1.0,United States,California,San Diego,92126.0,"32.886925, -117.152162",32.886925,-117.152162
7021-XSNYE,1.0,United States,California,San Diego,92126.0,"32.886925, -117.152162",32.886925,-117.152162
7184-LRUUR,1.0,United States,California,San Diego,92126.0,"32.886925, -117.152162",32.886925,-117.152162
1482-OXZSY,1.0,United States,California,Wrightwood,92397.0,"34.358321, -117.618263",34.358321,-117.618263
3199-XGZCY,1.0,,California,Yucaipa,92399.0,"34.04597, -117.011825",34.04597,-117.011825
6173-GOLSU,1.0,United States,California,Riverside,92509.0,"34.004379, -117.447864",34.004379,-117.447864
3589-PPVKW,1.0,United States,California,San Jacinto,92583.0,"33.796568, -116.924723",33.796568,-116.924723
2957-JIRMN,1.0,,California,Temecula,92590.0,"33.475493, -117.219551",33.475493,-117.219551
5480-TBGPH,1.0,United States,California,Irvine,92620.0,"33.716136, -117.752574",,-117.752574
5018-HEKFO,1.0,United States,California,,92629.0,"33.477923, -117.705314",,
9019-QVLZD,1.0,United States,California,Lake Forest,92630.0,"33.644849, -117.684254",33.644849,-117.684254
8149-AIQCG,1.0,United States,,Huntington Beach,92648.0,"33.679659, -118.016195",33.679659,-118.016195
6147-CBCRA,1.0,United States,California,Laguna Beach,92651.0,"33.570023, -117.773669",33.570023,-117.773669
5073-RZGBK,,United States,California,,93010.0,,34.227846,-119.079903
8992-CEUEN,1.0,United States,California,Moorpark,93021.0,"34.312945, -118.858169",,-118.858169
2495-INZWQ,1.0,United States,California,Avenal,93204.0,"35.916943, -120.129921",35.916943,-120.129921
7088-FBAWU,1.0,United States,California,Exeter,93221.0,"36.301689, -119.018233",36.301689,-119.018233
9046-DQMTP,1.0,United States,California,New Cuyama,,"34.956577, -119.750142",34.956577,-119.750142
1891-QRQSA,1.0,United States,California,San Luis Obispo,93401.0,"35.233745, -120.626442",35.233745,-120.626442
3590-TCXTB,,United States,,Oceano,93445.0,"35.059695, -120.604741",35.059695,-120.604741
9412-GHEEC,,United States,California,Pismo Beach,93449.0,,35.165668,-120.655842
9839-ETQOE,1.0,United States,California,Johannesburg,93528.0,"35.363339, -117.637641",35.363339,-117.637641
2027-DNKIV,1.0,United States,California,,92028.0,"33.362575, -117.299644",33.362575,-117.299644
7394-FKDNK,1.0,United States,California,,93662.0,"36.545322, -119.642281",36.545322,-119.642281
9076-AXYIK,1.0,United States,California,Shaver Lake,,"37.223, -119.001021",,-119.001021
3164-YAXFY,1.0,United States,California,Fresno,93702.0,"36.739385, -119.753649",36.739385,
5756-OZRIO,1.0,United States,California,Chualar,93925.0,"36.596271, -121.442274",36.596271,-121.442274
0496-AHOOK,1.0,,California,San Lucas,93954.0,"36.125529, -120.864443",36.125529,-120.864443
9357-UJRUN,1.0,United States,California,Portola Valley,94028.0,"37.369709, -122.215844",37.369709,
2002-MZHWP,1.0,United States,California,,94061.0,,37.461251,-122.235414
8660-BUETV,1.0,United States,California,Redwood City,94063.0,"37.499411, -122.196318",,
4632-XJMEX,1.0,United States,California,San Francisco,94121.0,"37.776718, -122.495781",37.776718,-122.495781
0495-RVCBF,1.0,United States,California,San Francisco,94132.0,"37.722302, -122.491129",37.722302,
4971-PUYQO,1.0,United States,California,Byron,94514.0,"37.83323, -121.601461",37.83323,
5539-HIVAK,1.0,United States,California,Concord,94521.0,"37.971421, -121.971504",37.971421,-121.971504
0853-TWRVK,1.0,United States,California,Martinez,,"38.014457, -122.115432",38.014457,-122.115432
5914-XRFQB,1.0,United States,California,Napa,94558.0,"38.489789, -122.27011",,-122.27011
3761-FLYZI,1.0,United States,California,Oakley,94561.0,"37.999406, -121.686241",37.999406,
2640-PMGFL,1.0,United States,California,,94602.0,"37.803883, -122.208417",37.803883,
9717-QEBGU,1.0,United States,California,,94608.0,"37.83726, -122.287648",37.83726,-122.287648
1539-LNKHM,1.0,,California,Richmond,94801.0,,,-122.383941
2012-NWRPA,1.0,United States,California,Larkspur,94939.0,"37.937082, -122.532369",37.937082,-122.532369
4673-KKSLS,1.0,United States,,Ben Lomond,95005.0,"37.078873, -122.090386",37.078873,
9629-NHXFW,1.0,United States,California,Boulder Creek,95006.0,"37.171727, -122.142961",37.171727,-122.142961
1971-DTCZB,1.0,United States,,Campbell,95008.0,"37.279689, -121.954567",37.279689,
1171-TYKUR,1.0,United States,California,Davenport,95017.0,,37.114335,
3870-MQAMG,1.0,United States,,,95037.0,"37.161544, -121.649371",37.161544,-121.649371
5133-POWUA,1.0,,,San Jose,95136.0,"37.270938, -121.851046",37.270938,-121.851046
7730-CLDSV,1.0,United States,California,,95139.0,"37.218705, -121.762429",37.218705,-121.762429
4312-KFRXN,1.0,United States,,,95209.0,"38.044523, -121.348048",38.044523,-121.348048
4832-VRBMR,1.0,United States,California,,95251.0,"38.055562, -120.456298",38.055562,-120.456298
2408-TZMJL,1.0,United States,California,Woodbridge,,"38.169605, -121.310964",38.169605,-121.310964
0295-QVKPB,,United States,California,Delhi,95315.0,"37.422961, -120.765493",37.422961,-120.765493
0866-QLSIR,1.0,United States,,Riverbank,95367.0,"37.734971, -120.954271",37.734971,
5947-SGKCL,1.0,,,Santa Rosa,95407.0,"38.394091, -122.739814",38.394091,-122.739814
8739-QOTTN,1.0,United States,California,,95422.0,"38.965804, -122.631779",38.965804,-122.631779
3126-WQMGH,1.0,United States,,,90712.0,"33.840524, -118.148403",33.840524,-118.148403
6465-GSRCL,1.0,United States,California,Fulton,95439.0,"38.493888, -122.777141",38.493888,-122.777141
2603-HVKCG,,United States,California,,95453.0,,39.080469,
0322-CHQRU,1.0,United States,California,Lucerne,95458.0,"39.141934, -122.770679",39.141934,-122.770679
6953-PBDIN,1.0,United States,California,The Sea Ranch,95497.0,"38.696659, -123.436861",38.696659,-123.436861
3756-VNWDH,1.0,United States,California,Bridgeville,95526.0,"40.372532, -123.525626",40.372532,
3537-RYBHH,1.0,United States,,Garberville,95542.0,"40.057784, -123.679461",,-123.679461
4273-MBHYA,1.0,United States,California,Auburn,95602.0,"38.99003, -121.114408",38.99003,-121.114408
2067-QYTCF,1.0,United States,California,Grizzly Flats,,"38.636102, -120.522149",38.636102,-120.522149
3683-QKIUE,1.0,United States,California,,95655.0,"38.549822, -121.266725",38.549822,-121.266725
7020-OZKXZ,1.0,United States,California,Roseville,95678.0,"38.759751, -121.288545",38.759751,-121.288545
9259-PACGQ,1.0,,California,Sloughhouse,,"38.470423, -121.114897",38.470423,-121.114897
6475-VHUIZ,1.0,United States,California,Sacramento,95829.0,"38.486502, -121.334051",38.486502,-121.334051
2873-ZLIWT,1.0,United States,California,Brownsville,95919.0,,39.440687,-121.263583
6518-LGAOV,1.0,,California,Forbestown,95941.0,"39.531028, -121.24807",39.531028,-121.24807
4822-YCXMX,1.0,,,Redding,96002.0,,40.527834,
4955-VCWBI,1.0,United States,California,,96019.0,"40.692523, -122.369876",40.692523,-122.369876
0366-NQSHS,1.0,United States,California,Hornbrook,96044.0,"41.962127, -122.527696",41.962127,-122.527696
1075-BGWOH,1.0,United States,California,Mineral,96063.0,"40.408796, -121.579609",40.408796,-121.579609
9492-TOKRI,1.0,United States,California,Paskenta,96074.0,,,-122.587513
9033-EOXWV,1.0,United States,California,Trinity Center,96091.0,"41.081847, -122.700545",41.081847,-122.700545
0040-HALCW,1.0,United States,California,Tahoe Vista,96148.0,"39.24124, -120.054765",39.24124,-120.054765
7621-VPNET,1.0,United States,California,San Diego,92121.0,"32.898613, -117.202937",,-117.202937
7916-VCCPB,1.0,United States,California,San Diego,92121.0,"32.898613, -117.202937",32.898613,-117.202937
2460-NGXBJ,1.0,United States,California,San Diego,92121.0,,32.898613,
2589-AYCRP,1.0,United States,,,90059.0,"33.927254, -118.249826",,-118.249826
8591-TKMZH,1.0,,California,Downey,,"33.921793, -118.140588",,-118.140588
5996-EBTKM,1.0,United States,California,Inglewood,90304.0,"33.936827, -118.359824",33.936827,-118.359824
3174-AKMAS,1.0,United States,,Whittier,90605.0,"33.960891, -118.032222",33.960891,-118.032222
8123-QBNAZ,1.0,United States,California,Buena Park,90620.0,"33.845706, -118.012204",33.845706,-118.012204
3545-CNWRG,1.0,United States,California,Bellflower,90706.0,"33.887676, -118.127289",33.887676,-118.127289
9103-CXVOK,1.0,United States,California,,90723.0,"33.897122, -118.164432",,-118.164432
2239-CFOUJ,1.0,United States,California,La Canada Flintridge,,"34.234912, -118.153729",34.234912,-118.153729
3023-GFLBR,1.0,United States,California,Pacoima,91331.0,,34.255442,-118.421314
6286-ZHAOK,1.0,,California,Valencia,91354.0,"34.457005, -118.573726",34.457005,
7363-QTBIW,1.0,United States,California,Thousand Oaks,91360.0,"34.214054, -118.88109",34.214054,-118.88109
0958-YHXGP,1.0,United States,California,Sherman Oaks,91423.0,"34.146957, -118.432138",,-118.432138
9933-QRGTX,1.0,United States,,Rancho Cucamonga,91737.0,,34.245289,-117.642503
2080-SRCDE,1.0,United States,California,,91740.0,"34.119363, -117.855059",34.119363,-117.855059
9993-LHIEB,1.0,United States,California,San Gabriel,91776.0,"34.089927, -118.095645",34.089927,-118.095645
6993-YCOBK,1.0,United States,California,Alhambra,,,34.090925,-118.128164
4927-WWOOZ,,,California,Mount Laguna,91948.0,"32.830852, -116.444601",32.830852,-116.444601
9150-KPBJQ,1.0,United States,California,,92078.0,"33.119028, -117.166036",33.119028,-117.166036
5895-QSXOD,1.0,United States,California,San Diego,,"32.741499, -117.127409",32.741499,
0347-UBKUZ,1.0,United States,California,San Diego,,"32.76501, -117.19938",32.76501,-117.19938
9355-NPPFS,1.0,United States,,San Diego,,,32.707892,
0148-DCDOS,1.0,United States,,San Diego,92123.0,"32.808814, -117.134694",,
4683-WYDOU,1.0,,California,Indian Wells,92210.0,"33.537646, -116.291089",33.537646,-116.291089
3387-PLKUI,1.0,United States,California,,,"32.770393, -115.60915",32.770393,-115.60915
0584-BJQGZ,1.0,United States,California,Fallbrook,92028.0,"33.362575, -117.299644",33.362575,-117.299644
0508-OOLTO,1.0,United States,California,Los Angeles,90033.0,"34.050198, -118.210946",34.050198,-118.210946
1024-GUALD,1.0,United States,California,Los Angeles,90034.0,"34.030578, -118.399613",,-118.399613
5039-LZRQT,1.0,,California,Los Angeles,90037.0,"34.002642, -118.287596",34.002642,-118.287596
8250-ZNGGW,1.0,United States,California,Los Angeles,90059.0,"33.927254, -118.249826",,-118.249826
7216-KAOID,,United States,California,Los Angeles,,"34.003553, -118.308933",,-118.308933
2996-XAUVF,,United States,California,Los Angeles,90064.0,"34.037251, -118.423573",34.037251,-118.423573
1955-IBMMB,1.0,United States,California,,90067.0,"34.057496, -118.413959",34.057496,-118.413959
9356-AXGMP,,United States,California,Downey,90241.0,"33.940884, -118.128628",33.940884,-118.128628
9796-MVYXX,1.0,United States,,Gardena,90247.0,"33.890853, -118.297967",33.890853,-118.297967
8590-YFFQO,1.0,United States,California,Hawthorne,90250.0,"33.914775, -118.348083",33.914775,-118.348083
6923-AQONU,1.0,United States,California,Redondo Beach,90278.0,"33.873395, -118.37019",33.873395,-118.37019
1063-DHQJF,1.0,United States,California,Santa Monica,,,34.035849,-118.503508
2823-LKABH,1.0,United States,California,Artesia,,"33.867593, -118.080637",33.867593,-118.080637
4826-XTSOH,1.0,United States,,Paramount,90723.0,"33.897122, -118.164432",,-118.164432
5204-HMGYF,1.0,United States,California,,90742.0,"33.719221, -118.073596",33.719221,-118.073596
9819-FBNSV,1.0,United States,California,,,"34.214054, -118.88109",34.214054,-118.88109
7295-JOMMD,1.0,United States,California,Chino Hills,91709.0,"33.942895, -117.725644",,-117.725644
1704-NRWYE,1.0,,California,Chino,91710.0,"33.990646, -117.663025",33.990646,-117.663025
2925-MXLSX,1.0,United States,California,La Verne,91750.0,"34.144703, -117.770299",34.144703,-117.770299
0564-JJHGS,1.0,United States,,Ontario,91761.0,,34.035602,-117.591528
7369-TRPFD,1.0,,California,Pomona,91767.0,"34.083086, -117.737997",34.083086,-117.737997
9026-LHEVG,1.0,United States,California,San Gabriel,91775.0,"34.114772, -118.089431",34.114772,
3486-NPGST,1.0,United States,California,Chula Vista,91911.0,"32.607964, -117.059459",32.607964,-117.059459
3207-OYBWH,1.0,,,Descanso,91916.0,,32.912664,-116.635387
7449-HVPIV,1.0,United States,,Pine Valley,,"32.800671, -116.483363",32.800671,
8280-MQRQN,1.0,,California,Bonsall,92003.0,"33.290907, -117.202895",33.290907,-117.202895
6656-JWRQX,1.0,United States,California,Fallbrook,92028.0,"33.362575, -117.299644",33.362575,-117.299644
9305-CDSKC,1.0,United States,California,Julian,92036.0,"32.980678, -116.262854",32.980678,-116.262854
4565-EVZMJ,1.0,United States,California,La Jolla,,,32.853743,-117.25034
5519-NPHVG,1.0,United States,California,Rancho Santa Fe,92067.0,"33.012751, -117.200617",33.012751,
4456-RHSNB,1.0,United States,California,San Marcos,92078.0,"33.119028, -117.166036",33.119028,-117.166036
4488-PSYCG,1.0,United States,California,Warner Springs,,"33.323705, -116.626907",33.323705,-116.626907
1821-BUCWY,,,California,San Diego,92102.0,"32.716007, -117.117462",32.716007,
5981-ZVXOT,1.0,United States,California,San Diego,92106.0,"32.71346, -117.236378",32.71346,
4094-NSEDU,1.0,United States,California,San Ysidro,,"32.555828, -117.040073",32.555828,-117.040073
2252-JHJGE,1.0,United States,California,Cabazon,92230.0,"33.929812, -116.76058",33.929812,-116.76058
1098-KFQEC,1.0,United States,,Calexico,,"32.690654, -115.431225",,-115.431225
6702-OHFWR,1.0,United States,California,Cathedral City,92234.0,,33.829583,-116.474131
1409-PHXTF,1.0,,California,Desert Center,92239.0,"33.889605, -115.257009",33.889605,-115.257009
8231-BSWXX,,United States,California,,92256.0,"34.097863, -116.594561",34.097863,-116.594561
5777-ZPQNC,1.0,United States,California,,92266.0,"33.3249, -114.758334",33.3249,-114.758334
6425-JWTDV,1.0,United States,California,Westmorland,92281.0,"33.03679, -115.60503",33.03679,-115.60503
7563-BIUPC,1.0,United States,California,White Water,92282.0,"33.972293, -116.654195",33.972293,-116.654195
3992-YWPKO,1.0,United States,,,92316.0,"34.059722, -117.39104",,-117.39104
0374-AACSZ,1.0,United States,California,Fontana,92336.0,"34.136367, -117.460803",34.136367,
9800-ONTFE,1.0,United States,,Mentone,,"34.103578, -117.04054",,-117.04054
9741-YLNTD,,United States,California,Nipton,92364.0,"35.478736, -115.516984",35.478736,
3131-NWVFJ,1.0,United States,California,Pinon Hills,92372.0,"34.459322, -117.629729",,-117.629729
5989-PGKJB,1.0,United States,California,Yermo,92398.0,"35.013299, -116.834092",35.013299,-116.834092
6344-SFJVH,1.0,United States,California,Riverside,,"33.9108, -117.398153",33.9108,-117.398153
6516-NKQBO,1.0,United States,California,Lake Elsinore,92532.0,"33.705836, -117.318204",33.705836,
4130-MZLCC,,United States,California,Moreno Valley,92553.0,"33.923149, -117.244933",33.923149,-117.244933
7971-HLVXI,1.0,United States,California,Perris,92570.0,"33.787298, -117.320676",33.787298,-117.320676
7493-TPUWZ,1.0,United States,California,Menifee,,"33.653338, -117.178271",33.653338,-117.178271
2346-DJQTB,1.0,United States,California,Temecula,92591.0,"33.540604, -117.10909",33.540604,-117.10909
9025-ZRPVR,1.0,,California,Winchester,92596.0,"33.657433, -117.04254",33.657433,-117.04254
0487-VVUVK,1.0,United States,,Laguna Beach,92651.0,"33.570023, -117.773669",33.570023,
7089-RKVSZ,1.0,,California,Santa Ana,,"33.766004, -117.786763",33.766004,-117.786763
1964-SVLEA,,United States,California,Fountain Valley,92708.0,"33.712036, -117.950113",33.712036,-117.950113
0019-EFAEP,1.0,United States,California,Anaheim,,,33.807864,-117.923782
6016-LVTJQ,1.0,United States,California,,93010.0,"34.227846, -119.079903",34.227846,
3757-NJYBX,1.0,United States,California,Moorpark,93021.0,"34.312945, -118.858169",34.312945,-118.858169
4020-KIUDI,1.0,,California,Oxnard,93030.0,"34.223244, -119.18012",34.223244,-119.18012
9508-ILZDG,1.0,United States,California,Simi Valley,93065.0,"34.269449, -118.768471",34.269449,-118.768471
9548-LIGTA,1.0,United States,California,Somis,,"34.297628, -119.014627",34.297628,-119.014627
5232-NXPAY,1.0,United States,California,Buttonwillow,93206.0,"35.451402, -119.488413",35.451402,-119.488413
2691-NZETQ,,United States,California,,93218.0,"35.846067, -119.004073",35.846067,-119.004073
2716-GFZOR,1.0,United States,California,Pixley,93256.0,"35.957019, -119.330928",35.957019,-119.330928
2348-KCJLT,1.0,United States,California,Strathmore,93267.0,"36.141319, -119.129075",,-119.129075
9548-LERKT,1.0,United States,California,Woodlake,93286.0,,36.464635,
3399-BMLVW,1.0,United States,California,Bakersfield,93301.0,"35.383937, -119.020428",35.383937,-119.020428
4385-ZKVNW,1.0,,California,Bakersfield,93313.0,"35.140938, -119.051348",35.140938,
4584-LBNMK,1.0,United States,California,Creston,93432.0,,35.480896,-120.469476
2636-ALXXZ,1.0,United States,California,Los Olivos,93441.0,"34.70434, -120.02609",34.70434,-120.02609
8464-EETCQ,1.0,United States,California,Santa Ynez,93460.0,"34.630356, -120.032564",34.630356,-120.032564
2274-XUATA,1.0,United States,California,Shandon,93461.0,"35.634488, -120.293534",35.634488,-120.293534
4919-MOAVT,1.0,,,Benton,93512.0,"37.653947, -118.231443",37.653947,
9220-ZNKJI,1.0,United States,California,Big Pine,93513.0,"37.245505, -118.062943",37.245505,-118.062943
2108-GLPQB,1.0,United States,California,Bishop,93514.0,"37.04584, -118.397236",37.04584,-118.397236
